Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Category,Resume
196.0,Kimberly Anderson,"Pytorch, Python",7.0,B.Tech,,AI Researcher,Hire,42236.0,6.0,100.0,,
197.0,John Mendoza,"Python, Deep Learning",8.0,PhD,,Data Scientist,Hire,69641.0,10.0,100.0,,
198.0,Audrey Haynes,"C++, SQL, Java",1.0,PhD,Deep Learning Specialization,Software Engineer,Hire,68682.0,7.0,70.0,,
199.0,Zachary Harris,"Ethical Hacking, Cybersecurity, Linux",3.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,113725.0,0.0,55.0,,
200.0,Ann Silva,"Python, TensorFlow",1.0,B.Sc,Deep Learning Specialization,AI Researcher,Reject,89941.0,4.0,50.0,,
201.0,Ashley Elliott,"Cybersecurity, Ethical Hacking, Linux, Networking",8.0,MBA,Google ML,Cybersecurity Analyst,Hire,102247.0,8.0,100.0,,
202.0,Thomas Hill,"TensorFlow, NLP",6.0,PhD,Google ML,AI Researcher,Hire,87988.0,1.0,85.0,,
203.0,Danny Torres,"Ethical Hacking, Cybersecurity, Networking",8.0,B.Tech,,Cybersecurity Analyst,Hire,66329.0,0.0,95.0,,
204.0,Tiffany Koch,"NLP, Python, TensorFlow",1.0,PhD,Deep Learning Specialization,AI Researcher,Hire,42249.0,7.0,70.0,,
205.0,Rachael Williams,"Java, C++",9.0,MBA,Google ML,Software Engineer,Hire,82341.0,3.0,100.0,,
206.0,Timothy Caldwell,"NLP, Pytorch, Python, TensorFlow",10.0,B.Sc,,AI Researcher,Hire,43594.0,4.0,100.0,,
207.0,Jenny Weaver,"Ethical Hacking, Linux, Cybersecurity, Networking",7.0,MBA,,Cybersecurity Analyst,Hire,116460.0,10.0,100.0,,
208.0,Shawn Carson,"C++, React",2.0,B.Sc,AWS Certified,Software Engineer,Hire,96027.0,5.0,65.0,,
209.0,Derrick Mendoza,"Cybersecurity, Ethical Hacking, Networking, Linux",1.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102390.0,6.0,70.0,,
210.0,Thomas Thompson,"Python, NLP, TensorFlow",2.0,M.Tech,Google ML,AI Researcher,Hire,90388.0,4.0,65.0,,
211.0,Cindy Crosby,"Machine Learning, Python, Deep Learning",3.0,B.Tech,AWS Certified,Data Scientist,Hire,99842.0,4.0,75.0,,
212.0,Denise Davenport,"Networking, Linux, Ethical Hacking",7.0,B.Tech,Google ML,Cybersecurity Analyst,Hire,96689.0,3.0,100.0,,
213.0,Wyatt Anderson,"C++, SQL",2.0,MBA,Google ML,Software Engineer,Reject,94346.0,1.0,45.0,,
214.0,Peter Patterson,"SQL, Java",1.0,B.Tech,Google ML,Software Engineer,Hire,45989.0,7.0,65.0,,
215.0,Nicholas Brown,"TensorFlow, Python, NLP",3.0,B.Tech,,AI Researcher,Reject,41769.0,3.0,60.0,,
216.0,Gloria Miller,"Linux, Ethical Hacking, Cybersecurity, Networking",8.0,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,45438.0,3.0,100.0,,
217.0,Tammy Phillips,"SQL, Deep Learning, Python, Machine Learning",7.0,B.Sc,,Data Scientist,Hire,82958.0,10.0,100.0,,
218.0,William Murphy,"TensorFlow, Python, NLP, Pytorch",8.0,MBA,AWS Certified,AI Researcher,Hire,70446.0,8.0,100.0,,
219.0,John James,"Linux, Networking, Cybersecurity, Ethical Hacking",1.0,B.Sc,,Cybersecurity Analyst,Hire,40222.0,10.0,80.0,,
220.0,Christina Sanchez,"Pytorch, TensorFlow, Python, NLP",10.0,PhD,Google ML,AI Researcher,Hire,99512.0,2.0,100.0,,
221.0,Keith Ward,"Cybersecurity, Linux",9.0,PhD,,Cybersecurity Analyst,Hire,77138.0,0.0,100.0,,
222.0,Mark Skinner,"Python, NLP",1.0,M.Tech,Google ML,AI Researcher,Reject,98317.0,1.0,35.0,,
223.0,James Myers,"Python, TensorFlow, Pytorch, NLP",6.0,B.Sc,,AI Researcher,Hire,78872.0,4.0,100.0,,
224.0,Jon Poole,"Java, SQL",8.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,96786.0,4.0,100.0,,
225.0,John Weiss,"Linux, Ethical Hacking, Cybersecurity",4.0,PhD,AWS Certified,Cybersecurity Analyst,Hire,96836.0,1.0,70.0,,
226.0,Sean Livingston,"Cybersecurity, Networking",1.0,B.Tech,Google ML,Cybersecurity Analyst,Reject,94563.0,6.0,60.0,,
227.0,Jacob Long,"Python, Deep Learning, Machine Learning",2.0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,106472.0,4.0,65.0,,
228.0,Sarah Christensen,"Linux, Networking, Ethical Hacking",7.0,B.Sc,,Cybersecurity Analyst,Hire,79874.0,6.0,100.0,,
229.0,Scott Young,"Python, Pytorch",3.0,PhD,Deep Learning Specialization,AI Researcher,Hire,43097.0,8.0,90.0,,
230.0,Christopher Dominguez,"Cybersecurity, Networking, Ethical Hacking",2.0,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,102929.0,10.0,95.0,,
231.0,Thomas Curtis,"Python, NLP, Pytorch",1.0,MBA,Google ML,AI Researcher,Reject,113921.0,1.0,40.0,,
232.0,Anita Vega,"React, C++, Java, SQL",0.0,M.Tech,AWS Certified,Software Engineer,Hire,80517.0,8.0,70.0,,
233.0,Jennifer Lane,"Deep Learning, Python",3.0,MBA,AWS Certified,Data Scientist,Hire,110523.0,4.0,70.0,,
234.0,Tonya Ellison,"SQL, Java, C++, React",9.0,M.Tech,,Software Engineer,Hire,76224.0,5.0,100.0,,
235.0,Robert Guerrero,"Cybersecurity, Linux, Networking",0.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,49774.0,7.0,60.0,,
236.0,Elizabeth Graham,"React, SQL",7.0,B.Tech,AWS Certified,Software Engineer,Hire,75572.0,0.0,90.0,,
237.0,Nancy Brown,"Ethical Hacking, Linux, Cybersecurity, Networking",1.0,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,80647.0,8.0,80.0,,
238.0,April Lewis,"Python, Deep Learning",5.0,B.Tech,,Data Scientist,Hire,67218.0,3.0,75.0,,
239.0,Tiffany Austin,"Python, TensorFlow, NLP, Pytorch",8.0,PhD,AWS Certified,AI Researcher,Hire,104942.0,5.0,100.0,,
240.0,Sheila Gonzalez,"Deep Learning, SQL",1.0,M.Tech,Google ML,Data Scientist,Reject,64383.0,4.0,50.0,,
241.0,Barbara Bernard,"Linux, Ethical Hacking",10.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,50784.0,0.0,100.0,,
242.0,Mario Savage,"Deep Learning, Machine Learning, Python, SQL",5.0,B.Tech,AWS Certified,Data Scientist,Hire,78601.0,7.0,100.0,,
243.0,Katherine Chase,"C++, SQL, React",8.0,B.Tech,Google ML,Software Engineer,Hire,99288.0,4.0,100.0,,
244.0,Rodney Diaz,"Linux, Networking",0.0,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,64620.0,6.0,50.0,,
245.0,Michael Phelps,"NLP, Pytorch",2.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,113947.0,8.0,80.0,,
246.0,Christine Reyes,"Deep Learning, Python, SQL",2.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,119054.0,8.0,85.0,,
247.0,Daniel Alvarado,"Cybersecurity, Ethical Hacking, Linux",7.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,63157.0,4.0,100.0,,
248.0,Ashley Moore,"Deep Learning, Machine Learning, SQL",5.0,B.Sc,Google ML,Data Scientist,Hire,41593.0,4.0,95.0,,
249.0,Caitlin Shaw,"SQL, Java, React, C++",4.0,MBA,Deep Learning Specialization,Software Engineer,Hire,101488.0,5.0,95.0,,
250.0,James Gibson,"React, Java",2.0,MBA,AWS Certified,Software Engineer,Hire,113130.0,8.0,80.0,,
251.0,Timothy Smith,"Python, NLP, TensorFlow, Pytorch",9.0,B.Tech,AWS Certified,AI Researcher,Hire,95912.0,10.0,100.0,,
252.0,Erin Maynard,"Pytorch, NLP, TensorFlow, Python",7.0,M.Tech,AWS Certified,AI Researcher,Hire,51478.0,9.0,100.0,,
253.0,Sherry Mcgrath,"TensorFlow, Python, Pytorch",8.0,PhD,,AI Researcher,Hire,75976.0,1.0,100.0,,
254.0,Juan Velez,"SQL, Machine Learning",2.0,B.Tech,,Data Scientist,Reject,116999.0,2.0,40.0,,
255.0,Sara Collins,"React, C++, SQL, Java",7.0,MBA,Deep Learning Specialization,Software Engineer,Hire,90437.0,5.0,100.0,,
256.0,Kathleen Foster,"NLP, Pytorch, TensorFlow",6.0,B.Tech,Deep Learning Specialization,AI Researcher,Hire,72164.0,4.0,100.0,,
257.0,Paul Williams,"Java, C++, React",9.0,M.Tech,,Software Engineer,Hire,54990.0,1.0,100.0,,
258.0,Jasmine Cole,"Cybersecurity, Linux",8.0,B.Sc,Google ML,Cybersecurity Analyst,Hire,90950.0,10.0,100.0,,
259.0,Bryan Wright,"SQL, Machine Learning, Deep Learning",0.0,B.Tech,Deep Learning Specialization,Data Scientist,Reject,113435.0,2.0,35.0,,
260.0,Dr. Samantha Hill MD,"TensorFlow, Pytorch, Python",8.0,B.Tech,AWS Certified,AI Researcher,Hire,78090.0,6.0,100.0,,
261.0,Steven Hull,"Python, Pytorch",7.0,B.Sc,Google ML,AI Researcher,Hire,71756.0,2.0,100.0,,
262.0,Eduardo Wilson,"Ethical Hacking, Linux, Networking",1.0,PhD,AWS Certified,Cybersecurity Analyst,Hire,59652.0,10.0,85.0,,
263.0,Bryan Scott,"TensorFlow, NLP",10.0,B.Sc,AWS Certified,AI Researcher,Hire,86663.0,2.0,100.0,,
264.0,Jessica Burnett,"Python, TensorFlow",0.0,M.Tech,AWS Certified,AI Researcher,Reject,77225.0,1.0,25.0,,
265.0,Kim Brown,"NLP, Python, Pytorch",1.0,MBA,AWS Certified,AI Researcher,Reject,97459.0,0.0,35.0,,
266.0,Maria Green MD,"NLP, TensorFlow",7.0,MBA,Google ML,AI Researcher,Hire,99118.0,1.0,95.0,,
267.0,Gregory Rogers,"Networking, Ethical Hacking",0.0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,74792.0,5.0,45.0,,
268.0,Nathaniel Yoder,"SQL, React",10.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,89543.0,5.0,100.0,,
269.0,Paul Lozano,"SQL, Machine Learning, Deep Learning, Python",8.0,M.Tech,Google ML,Data Scientist,Hire,109019.0,8.0,100.0,,
270.0,Jerry Allen,"Cybersecurity, Linux, Networking, Ethical Hacking",9.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,94447.0,4.0,100.0,,
271.0,Amy Poole,"Machine Learning, SQL, Python",0.0,PhD,Google ML,Data Scientist,Reject,43642.0,7.0,60.0,,
272.0,Laura Garcia,"Ethical Hacking, Cybersecurity",0.0,B.Sc,,Cybersecurity Analyst,Reject,47079.0,8.0,50.0,,
273.0,Cassandra Ford,"Linux, Cybersecurity",2.0,PhD,AWS Certified,Cybersecurity Analyst,Reject,48427.0,1.0,45.0,,
274.0,Ricky Morris,"NLP, Pytorch, Python",8.0,MBA,,AI Researcher,Hire,75898.0,3.0,100.0,,
275.0,Jon Hall,"Networking, Linux",3.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102962.0,7.0,85.0,,
276.0,Amber Brown,"NLP, TensorFlow",7.0,PhD,Deep Learning Specialization,AI Researcher,Hire,48195.0,0.0,90.0,,
277.0,Dr. Antonio Martinez,"Deep Learning, Machine Learning, Python",3.0,MBA,AWS Certified,Data Scientist,Reject,71310.0,1.0,60.0,,
278.0,Dwayne Taylor,"React, C++, SQL, Java",4.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,90345.0,7.0,100.0,,
279.0,Trevor Freeman,"Cybersecurity, Networking, Ethical Hacking",6.0,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,53165.0,8.0,100.0,,
280.0,Kristen Santana,"Deep Learning, Machine Learning",0.0,PhD,Google ML,Data Scientist,Reject,73914.0,1.0,25.0,,
281.0,Rachael Hayes,"C++, SQL, React",10.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,48829.0,5.0,100.0,,
282.0,Gary Gonzalez,"Python, TensorFlow, Pytorch, NLP",9.0,MBA,Google ML,AI Researcher,Hire,99238.0,1.0,100.0,,
283.0,Mrs. Ashley Stanley,"Pytorch, Python, NLP, TensorFlow",0.0,M.Tech,Deep Learning Specialization,AI Researcher,Hire,67037.0,9.0,75.0,,
284.0,Sonia Mendoza,"Python, TensorFlow",3.0,B.Sc,,AI Researcher,Reject,82959.0,3.0,55.0,,
285.0,Tara Williams,"Python, Deep Learning",7.0,B.Tech,,Data Scientist,Hire,104891.0,2.0,90.0,,
286.0,Joanna Little,"Ethical Hacking, Cybersecurity, Networking",2.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,117219.0,5.0,70.0,,
287.0,Emily Sanchez,"C++, React, SQL, Java",2.0,MBA,,Software Engineer,Reject,96229.0,1.0,45.0,,
288.0,Rebecca Lewis,"Python, SQL, Deep Learning",10.0,B.Tech,,Data Scientist,Hire,92689.0,8.0,100.0,,
289.0,Jonathan Andrews,"Python, Deep Learning, SQL, Machine Learning",2.0,M.Tech,,Data Scientist,Hire,82012.0,7.0,75.0,,
290.0,Martin Dean,"Ethical Hacking, Networking",6.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,61633.0,4.0,100.0,,
291.0,Olivia Montgomery,"TensorFlow, Python",2.0,PhD,Deep Learning Specialization,AI Researcher,Hire,73596.0,9.0,85.0,,
292.0,Amanda Watson,"Cybersecurity, Networking, Linux",2.0,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,104195.0,3.0,60.0,,
293.0,Katelyn Hopkins,"Machine Learning, Python, SQL",6.0,B.Tech,,Data Scientist,Hire,50393.0,5.0,100.0,,
294.0,Jeremy Shaw,"Java, C++, React, SQL",4.0,B.Sc,,Software Engineer,Hire,98181.0,8.0,100.0,,
295.0,Nathan Williams,"Pytorch, Python, NLP, TensorFlow",9.0,MBA,Deep Learning Specialization,AI Researcher,Hire,117784.0,3.0,100.0,,
296.0,Jacqueline Frederick,"Deep Learning, Python, Machine Learning, SQL",2.0,B.Sc,,Data Scientist,Hire,84282.0,6.0,70.0,,
297.0,Robert Cook,"Networking, Linux, Ethical Hacking, Cybersecurity",2.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,108144.0,2.0,60.0,,
298.0,Jerome Schmitt,"Networking, Cybersecurity, Linux, Ethical Hacking",8.0,MBA,Google ML,Cybersecurity Analyst,Hire,104087.0,4.0,100.0,,
299.0,Scott Coleman,"SQL, Deep Learning",6.0,B.Tech,Google ML,Data Scientist,Hire,80534.0,6.0,100.0,,
300.0,Robin Mcgrath,"Python, Pytorch, TensorFlow",1.0,M.Tech,,AI Researcher,Hire,88349.0,10.0,75.0,,
301.0,Kristen Maynard,"Linux, Ethical Hacking",10.0,M.Tech,Google ML,Cybersecurity Analyst,Hire,71601.0,9.0,100.0,,
302.0,Denise Collins,"React, Java, SQL, C++",5.0,PhD,Deep Learning Specialization,Software Engineer,Hire,94954.0,10.0,100.0,,
303.0,Amber Dalton,"NLP, Python, TensorFlow, Pytorch",2.0,PhD,Deep Learning Specialization,AI Researcher,Hire,72948.0,10.0,100.0,,
304.0,Carlos Goodwin,"Python, NLP",8.0,B.Sc,Google ML,AI Researcher,Hire,89808.0,10.0,100.0,,
305.0,Tina Howard,"SQL, Python, Machine Learning",6.0,B.Sc,AWS Certified,Data Scientist,Hire,52824.0,9.0,100.0,,
306.0,Nathaniel Terry,"React, SQL, C++",1.0,MBA,,Software Engineer,Hire,88441.0,10.0,75.0,,
307.0,Jessica Campbell,"Machine Learning, SQL, Python",4.0,B.Sc,Google ML,Data Scientist,Hire,114573.0,8.0,100.0,,
308.0,Andrew Shaw,"Python, SQL",1.0,MBA,Deep Learning Specialization,Data Scientist,Hire,112556.0,7.0,65.0,,
309.0,Stephen Lopez,"Deep Learning, SQL",6.0,B.Tech,AWS Certified,Data Scientist,Hire,106433.0,0.0,80.0,,
310.0,Megan Cox,"SQL, Java",3.0,B.Tech,,Software Engineer,Hire,63531.0,8.0,80.0,,
311.0,Richard Kelly,"Cybersecurity, Ethical Hacking, Networking",0.0,B.Tech,,Cybersecurity Analyst,Reject,82635.0,7.0,50.0,,
312.0,Benjamin Rivera,"SQL, Machine Learning, Python, Deep Learning",6.0,B.Sc,Google ML,Data Scientist,Hire,99502.0,8.0,100.0,,
313.0,Laura Stewart,"Deep Learning, SQL, Python, Machine Learning",1.0,PhD,Deep Learning Specialization,Data Scientist,Reject,52288.0,1.0,45.0,,
314.0,Ronald Luna,"C++, SQL",5.0,M.Tech,Google ML,Software Engineer,Hire,106464.0,5.0,95.0,,
315.0,Robert Thompson,"Networking, Ethical Hacking, Linux, Cybersecurity",10.0,M.Tech,Google ML,Cybersecurity Analyst,Hire,97006.0,5.0,100.0,,
316.0,Joseph Rojas,"Cybersecurity, Ethical Hacking, Linux",1.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,78344.0,10.0,85.0,,
317.0,Richard Padilla,"Cybersecurity, Networking, Ethical Hacking, Linux",2.0,B.Sc,,Cybersecurity Analyst,Reject,59121.0,4.0,60.0,,
318.0,Heather Savage,"Machine Learning, Python, Deep Learning",2.0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,55376.0,7.0,80.0,,
319.0,Elizabeth Chavez,"TensorFlow, Python, NLP",9.0,M.Tech,AWS Certified,AI Researcher,Hire,101293.0,0.0,100.0,,
320.0,Scott Richardson,"SQL, Java, C++, React",0.0,B.Tech,AWS Certified,Software Engineer,Hire,53699.0,8.0,70.0,,
321.0,Jerome Sampson,"Deep Learning, SQL",5.0,MBA,Google ML,Data Scientist,Hire,114879.0,8.0,100.0,,
322.0,Jennifer Padilla,"Networking, Linux, Cybersecurity, Ethical Hacking",5.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102150.0,3.0,95.0,,
323.0,Malik Burns,"Python, Deep Learning",5.0,B.Tech,,Data Scientist,Hire,73559.0,10.0,100.0,,
324.0,Brandon Monroe,"Ethical Hacking, Linux",8.0,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,93214.0,2.0,100.0,,
325.0,Heather Mcdonald,"C++, Java, SQL",3.0,PhD,Deep Learning Specialization,Software Engineer,Hire,98746.0,4.0,75.0,,
326.0,William Bryant,"Deep Learning, Python",3.0,MBA,AWS Certified,Data Scientist,Hire,44012.0,10.0,100.0,,
327.0,Abigail Brock,"Machine Learning, Python, Deep Learning",9.0,B.Tech,,Data Scientist,Hire,93707.0,0.0,100.0,,
328.0,Maria Perez PhD,"Ethical Hacking, Linux, Cybersecurity",4.0,MBA,,Cybersecurity Analyst,Hire,52722.0,9.0,100.0,,
329.0,William Casey,"SQL, React, C++",7.0,B.Tech,AWS Certified,Software Engineer,Hire,65733.0,0.0,95.0,,
330.0,Bryan Clayton,"Networking, Cybersecurity, Ethical Hacking, Linux",0.0,PhD,AWS Certified,Cybersecurity Analyst,Reject,62201.0,5.0,55.0,,
331.0,James Murphy,"SQL, Java",7.0,M.Tech,AWS Certified,Software Engineer,Hire,115275.0,5.0,100.0,,
332.0,Brett Mills,"Python, Deep Learning, SQL, Machine Learning",1.0,B.Tech,AWS Certified,Data Scientist,Hire,61616.0,9.0,85.0,,
333.0,Kimberly Thompson,"TensorFlow, Pytorch",5.0,PhD,AWS Certified,AI Researcher,Hire,79405.0,4.0,90.0,,
334.0,William Walker,"Linux, Cybersecurity, Networking",2.0,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,54759.0,1.0,50.0,,
335.0,Natalie King,"Ethical Hacking, Linux",7.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,91922.0,0.0,90.0,,
336.0,Sergio Scott,"Java, SQL, React, C++",10.0,B.Sc,Deep Learning Specialization,Software Engineer,Hire,69145.0,4.0,100.0,,
337.0,Carlos Park,"Pytorch, TensorFlow",2.0,MBA,AWS Certified,AI Researcher,Hire,65012.0,6.0,70.0,,
338.0,Stacie Pitts,"C++, SQL",7.0,MBA,AWS Certified,Software Engineer,Hire,45278.0,8.0,100.0,,
339.0,Jose Kirk,"Networking, Linux, Ethical Hacking, Cybersecurity",4.0,B.Tech,,Cybersecurity Analyst,Reject,75555.0,0.0,60.0,,
340.0,John Alvarez,"SQL, Machine Learning",0.0,B.Tech,AWS Certified,Data Scientist,Reject,90362.0,8.0,60.0,,
341.0,Austin Saunders,"C++, Java",0.0,B.Sc,,Software Engineer,Reject,89148.0,8.0,50.0,,
342.0,Shannon Page,"Deep Learning, SQL, Python, Machine Learning",8.0,MBA,AWS Certified,Data Scientist,Hire,100345.0,0.0,100.0,,
343.0,Dylan Keller,"Python, NLP, TensorFlow",7.0,B.Sc,Google ML,AI Researcher,Hire,62487.0,8.0,100.0,,
344.0,Stephanie Mosley,"Cybersecurity, Networking",3.0,MBA,,Cybersecurity Analyst,Hire,55213.0,9.0,85.0,,
345.0,Whitney Thompson,"Deep Learning, Machine Learning, SQL, Python",1.0,M.Tech,Deep Learning Specialization,Data Scientist,Hire,79991.0,10.0,90.0,,
346.0,Isabel Williams,"Cybersecurity, Ethical Hacking, Networking, Linux",6.0,MBA,Google ML,Cybersecurity Analyst,Hire,89696.0,10.0,100.0,,
347.0,Jessica Ruiz,"Ethical Hacking, Cybersecurity, Linux, Networking",0.0,MBA,Google ML,Cybersecurity Analyst,Hire,102527.0,7.0,65.0,,
348.0,Jamie Arnold,"SQL, Java, React",3.0,B.Sc,,Software Engineer,Hire,96280.0,9.0,90.0,,
349.0,Ashley Gardner,"Machine Learning, Python",1.0,MBA,AWS Certified,Data Scientist,Reject,108606.0,3.0,45.0,,
350.0,Shannon Young,"Ethical Hacking, Linux",2.0,M.Tech,,Cybersecurity Analyst,Hire,115687.0,7.0,65.0,,
351.0,George Hansen,"Networking, Ethical Hacking",1.0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,65217.0,6.0,60.0,,
352.0,Tanya Lloyd,"React, C++, SQL, Java",0.0,M.Tech,,Software Engineer,Reject,94099.0,0.0,20.0,,
353.0,Morgan Mueller,"Python, Deep Learning, SQL, Machine Learning",9.0,PhD,,Data Scientist,Hire,45043.0,5.0,100.0,,
354.0,Anthony Wheeler,"Python, Machine Learning, Deep Learning",0.0,B.Tech,Google ML,Data Scientist,Reject,116661.0,3.0,40.0,,
355.0,Isabella Long,"Pytorch, TensorFlow",8.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,73142.0,9.0,100.0,,
356.0,Vincent Daniel,"Python, Pytorch, TensorFlow, NLP",7.0,B.Sc,Google ML,AI Researcher,Hire,75507.0,7.0,100.0,,
357.0,Mrs. Debbie Jackson,"Python, NLP",0.0,PhD,Deep Learning Specialization,AI Researcher,Hire,81970.0,10.0,70.0,,
358.0,Mr. Juan Barron DDS,"SQL, C++, React, Java",4.0,MBA,Google ML,Software Engineer,Hire,59448.0,9.0,100.0,,
359.0,Debra Franco,"SQL, Deep Learning, Machine Learning",6.0,M.Tech,,Data Scientist,Hire,58016.0,2.0,85.0,,
360.0,Nicole Randolph,"Networking, Ethical Hacking",0.0,B.Tech,,Cybersecurity Analyst,Reject,97659.0,4.0,30.0,,
361.0,James Cline,"Linux, Ethical Hacking",2.0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,76342.0,4.0,60.0,,
362.0,April West,"Networking, Linux, Cybersecurity, Ethical Hacking",7.0,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,103102.0,2.0,100.0,,
363.0,Stephanie Edwards,"SQL, Java",3.0,B.Sc,,Software Engineer,Hire,41272.0,6.0,70.0,,
364.0,Paula Harrison,"TensorFlow, Python, NLP, Pytorch",1.0,B.Sc,AWS Certified,AI Researcher,Reject,40186.0,1.0,45.0,,
365.0,Breanna Moore,"React, Java, SQL",4.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,82848.0,5.0,90.0,,
366.0,Tristan Burgess PhD,"TensorFlow, Pytorch",5.0,M.Tech,Deep Learning Specialization,AI Researcher,Hire,82093.0,9.0,100.0,,
367.0,Christina Perez,"Linux, Cybersecurity, Ethical Hacking",2.0,B.Sc,,Cybersecurity Analyst,Reject,60533.0,2.0,45.0,,
368.0,Mike Miller,"Python, NLP",5.0,B.Tech,,AI Researcher,Hire,55494.0,8.0,100.0,,
369.0,Shelly Mann,"Deep Learning, Python",6.0,MBA,Deep Learning Specialization,Data Scientist,Hire,53984.0,7.0,100.0,,
370.0,Jose Young,"Linux, Networking, Ethical Hacking",10.0,B.Tech,,Cybersecurity Analyst,Hire,91447.0,5.0,100.0,,
371.0,Timothy Johnson,"Java, C++, React",7.0,PhD,,Software Engineer,Hire,100195.0,6.0,100.0,,
372.0,Donald Lawson,"React, Java, SQL",3.0,B.Sc,,Software Engineer,Reject,118891.0,0.0,45.0,,
373.0,Crystal Parker,"NLP, Pytorch, Python",4.0,PhD,Google ML,AI Researcher,Hire,45733.0,9.0,100.0,,
374.0,Amanda Thomas,"Java, SQL, C++, React",10.0,M.Tech,Google ML,Software Engineer,Hire,51113.0,0.0,100.0,,
375.0,Thomas Lee,"Cybersecurity, Linux, Ethical Hacking",3.0,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,75300.0,5.0,80.0,,
376.0,Jennifer Love,"Ethical Hacking, Networking, Linux",1.0,M.Tech,Google ML,Cybersecurity Analyst,Reject,57375.0,2.0,45.0,,
377.0,Breanna Barrett,"C++, React",8.0,B.Sc,Deep Learning Specialization,Software Engineer,Hire,71077.0,7.0,100.0,,
378.0,Jacob White,"Python, Machine Learning, Deep Learning",0.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,97987.0,10.0,75.0,,
379.0,Zachary Lynch,"SQL, Python",8.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,118157.0,10.0,100.0,,
380.0,Mr. Keith Smith,"SQL, Python, Deep Learning, Machine Learning",2.0,B.Tech,Google ML,Data Scientist,Hire,69741.0,10.0,100.0,,
381.0,James Allen,"Pytorch, NLP, Python, TensorFlow",10.0,M.Tech,AWS Certified,AI Researcher,Hire,77860.0,1.0,100.0,,
382.0,Diana Lewis,"NLP, TensorFlow, Pytorch",3.0,M.Tech,AWS Certified,AI Researcher,Hire,112201.0,6.0,85.0,,
383.0,David Wilkerson,"Pytorch, TensorFlow, NLP",8.0,B.Tech,AWS Certified,AI Researcher,Hire,80736.0,2.0,100.0,,
384.0,Melissa Wheeler,"TensorFlow, Python, NLP, Pytorch",4.0,B.Tech,,AI Researcher,Hire,94202.0,4.0,80.0,,
